Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
00-02-20-22,0.0043,0.0037,0.0044,0.0041333333333333335,3.7859388972001824e-4,51-60,4
00-10,1e-4,1e-4,NA,NA,NA,51-60,2
00-20,0.001,9e-4,0.0018,0.0012333333333333332,4.932882862316247e-4,51-60,2
01-02,0.0027,0.0024,0.0015,0.0022,6.244997998398398e-4,51-60,2
01-02-10,1e-4,NA,1e-4,NA,NA,51-60,3
01-02-10-20,0.0119,0.012,0.0113,0.011733333333333333,3.7859388972001894e-4,51-60,4
01-02-10-20-22,0.0018,8e-4,0.0016,0.0014,5.291502622129181e-4,51-60,5
01-02-11-12-20,0.0147,0.0112,0.0138,0.013233333333333333,0.0018175074506954112,51-60,5
01-02-20,0.0681,0.0716,0.0657,0.06846666666666666,0.0029670411748631566,51-60,3
01-02-20-22,0.0094,0.0111,0.0112,0.010566666666666667,0.0010115993936995677,51-60,4
01-02-21,1e-4,NA,1e-4,NA,NA,51-60,3
01-02-21-22,8e-4,0.001,0.0013,0.0010333333333333334,2.516611478423583e-4,51-60,4
01-11-20,1e-4,NA,NA,NA,NA,51-60,3
02,0.0335,0.0361,0.033,0.0342,0.001664331697709323,51-60,1
02-10,1e-4,NA,1e-4,NA,NA,51-60,2
02-10-11-20-21,0.0101,0.0127,0.0142,0.012333333333333333,0.002074447717666882,51-60,5
02-10-20,0.0682,0.0685,0.0712,0.0693,0.00165227116418583,51-60,3
02-10-20-22,0.0133,0.0106,0.0112,0.0117,0.0014177446878757822,51-60,4
02-11-21,2e-4,6e-4,NA,NA,NA,51-60,3
